scen,demand_mw,shed_mw,shed,cost_usd,lmp_at_slack,n_at_limit,lmp_spread,expensive_on
1087,1314.2060674504817,157.72588526135016,true,155841.96178941434,10000.0,2,9873.603133000002,true
1088,1083.5840505102492,0.0,false,132159.9383409466,212.62808327221808,1,105.60193955791988,false
1089,2149.077820948991,1027.0339029977824,true,138881.30532017446,10000.0,3,9873.603132000007,false
1090,157.37099368163766,0.0,false,7715.490338797176,96.05429600000002,0,5.684341886080802e-14,false
1091,390.4775032619917,0.0,false,32669.63569743302,126.39686599999999,0,1.7053025658242404e-13,false
1092,494.0337088206719,0.0,false,45758.81501712094,126.39686699999993,0,8.526512829121202e-14,false
1093,688.4699420297021,0.0,false,71425.61610882427,137.08524119981251,1,27.98922906107002,false
1094,937.2171989647999,0.0,false,104526.08406549417,133.66390206508936,1,8.899479030700391,false
1095,1842.9674915441417,711.7333717085097,true,140042.9179903217,10000.0,2,9873.60313200001,false
1096,402.2092551183772,0.0,false,34152.49230611105,126.39686599999999,0,1.1368683772161603e-13,false
1097,606.5377447959787,0.0,false,60127.58661083251,133.66389757134752,1,8.899473527497676,false
1098,348.36701345802305,0.0,false,27347.00197103888,126.39686499999996,0,1.1368683772161603e-13,false
1099,1403.0067958229524,329.02622122593385,true,149136.68382501215,9000.281715590638,2,9989.999999,false
1100,1532.6319060822223,469.2213764864822,true,128861.30325425748,10000.0,2,9873.603132,false
1101,791.1085865687155,0.0,false,84446.02219237176,133.66389947009588,1,8.899474628138236,false
1102,755.21193321827,0.0,false,80018.20298972585,133.66390026759265,1,8.899476829419314,false
1103,965.3114084763708,0.0,false,108221.37835939595,145.21266959196038,1,23.04252742090459,false
1104,1043.1469480771962,0.0,false,126805.63230828915,253.22601783060293,1,332.1225840328799,false
1105,835.2628156999383,0.0,false,90844.45974156231,137.0852438435765,1,27.98923598419249,false
1106,1779.9445554645795,796.1829593096742,true,111235.81659881341,10000.0,3,9873.603132,false
1107,411.8874355103807,0.0,false,35375.7839278522,126.39686600000059,0,7.673861546209082e-13,false
1108,280.4770524755368,0.0,false,19540.355780261616,96.05429600000043,0,5.258016244624741e-13,false
1109,319.8702255413402,0.0,false,23745.097429787467,126.39686500000059,0,6.536993168992922e-13,false
1110,490.0791453801085,0.0,false,45258.970611608514,126.39686700000058,0,7.673861546209082e-13,false
1111,815.8319756077336,0.0,false,88336.49297864697,133.66390116634153,1,8.899477930059788,false
1112,412.91397344720394,0.0,false,35505.53510076394,126.39686600000059,0,7.673861546209082e-13,false
1113,393.1865378683869,0.0,false,33012.049168021826,126.39686600000059,0,7.673861546209082e-13,false
1114,363.7697562659297,0.0,false,29293.86031274873,126.39686500000059,0,6.536993168992922e-13,false
1115,885.1024794043242,0.0,false,98047.80090318466,162.56869622602662,1,114.45811900922638,false
1116,477.13783555970844,0.0,false,43623.22967308151,126.39686700000054,0,8.384404281969182e-13,false
1117,301.374103909609,0.0,false,21547.60728154609,96.05429600000043,0,5.542233338928781e-13,false
1118,512.073900881088,0.0,false,48039.038665394895,126.39686700000054,0,8.384404281969182e-13,false
1119,626.0980194077351,0.0,false,62804.413294527934,133.6638975713481,1,8.899473527497548,false
1120,919.5485280087869,0.0,false,102180.60004476826,133.66390206508999,1,8.899479030700306,false
1121,552.7463603026621,0.0,false,53179.9098654317,126.39686800000054,0,6.679101716144942e-13,false
1122,925.669447525879,0.0,false,104179.08301735287,154.0712166619081,1,72.46974795162116,false
1123,865.980569170779,2.8256659536564475,true,94517.20244839476,-2464.155750253812,2,12464.155750253813,false
1124,348.42250850825036,0.0,false,27354.016371188744,126.3968650000006,0,6.252776074688882e-13,false
1125,878.250135315208,0.0,false,95651.42736854832,133.66390036884465,1,8.899475728778597,false
1126,644.155748036707,0.0,false,64979.492174223196,133.66389757134812,1,8.89947352749762,false
1127,461.95978066406184,0.0,false,41704.77117818603,126.39686600000057,0,7.531752999057062e-13,false
1128,304.1782063260037,0.0,false,21816.95335665246,96.0542960000004,0,4.405364961712621e-13,false
1129,714.8727659241006,0.0,false,74754.17208383087,133.66389936884474,1,8.89947572877864,false
1130,672.9161893706904,0.0,false,69069.49318171473,133.66389847009648,1,8.899474628138123,false
1131,393.9298132091285,0.0,false,33105.99683795021,126.39686600000057,0,7.531752999057062e-13,false
1132,650.172197935834,0.0,false,65494.229922560226,126.39686900000048,0,6.394884621840902e-13,false
1133,1086.311863876843,0.0,false,129909.67889578118,253.22601783060315,1,332.1225840328796,false
1134,553.1262058181544,0.0,false,53693.47169825699,137.0852401998128,1,27.98922906106945,false
1135,919.6621640564236,0.0,false,102010.14983729903,133.66390206508999,1,8.89947903070022,false
1136,741.7517709754643,0.0,false,78599.77970495215,137.0852425216949,1,27.989232522630843,false
1137,334.78998694657525,0.0,false,25630.908438278166,126.3968650000006,0,6.252776074688882e-13,false
1138,242.51395675652935,0.0,false,15893.837460881008,96.05429600000053,0,6.252776074688882e-13,false
1139,1065.5823490935284,103.56703704162693,true,131262.2126292959,10000.0,2,9873.603135,true
1140,526.7767899678039,0.0,false,49897.4376935867,126.39686700000004,0,4.263256414560601e-14,false
1141,545.9442077753748,0.0,false,52320.13913793921,126.3968680000001,0,1.1368683772161603e-13,false
