hour,gross_load_mw,net_load_mw
4343,908.972798,858.195147
4344,817.026095,773.953234
4345,747.13005,707.451499
4346,701.317385,667.845085
4347,667.846501,635.144458
4348,660.627814,627.848488
4349,695.538316,663.467124
4350,762.984978,726.720306
4351,841.438666,790.359135
4352,919.798729,786.492774
4353,995.186575,764.012848
4354,1036.489051,710.394418
4355,1079.552441,679.838697
4356,1098.454446,658.222183
4357,1109.711443,693.397887
4358,1126.644405,732.463648
4359,1136.364343,768.225552
4360,1138.616485,816.237554
4361,1128.397308,893.005848
4362,1109.217207,966.282969
4363,1062.011087,986.076126
4364,1052.968773,989.029465
4365,1032.823088,966.681985
4366,982.792806,922.514805
4367,902.674597,850.554039
4368,823.667636,779.682208
4369,757.23088,718.996673
4370,712.627156,680.077369
4371,680.503341,648.415414
4372,673.011687,640.552649
4373,706.96528,675.007368
4374,772.959481,736.84161
4375,846.576825,797.511578
4376,926.878648,795.260705
4377,1000.975464,758.884864
4378,1049.426454,708.803323
4379,1090.341373,681.754951
4380,1110.328543,669.250786
4381,1117.408471,668.622104
4382,1141.473552,671.428937
4383,1149.774528,712.854107
4384,1156.455824,789.728969
4385,1136.24505,863.632758
4386,1106.865964,946.931953
4387,1055.048129,975.768279
4388,1030.613348,965.333635
4389,1012.423588,943.794137
4390,979.484012,919.953055
4391,916.682108,864.945819
4392,843.632383,800.37989
4393,762.897136,725.132082
4394,713.201654,680.572307
4395,673.527805,641.360384
4396,660.745157,628.661468
4397,672.964474,642.379421
4398,703.120517,670.862945
4399,731.952377,690.500054
4400,808.570589,688.533244
4401,904.006663,708.100912
4402,967.759439,680.820414
4403,1018.730872,660.739541
4404,1042.02233,628.784416
4405,1045.292362,621.06909
4406,1059.090089,618.090855
4407,1053.803503,630.40382
4408,1060.366264,694.184513
4409,1056.089314,779.124153
4410,1044.720631,883.788716
4411,1011.077769,937.421398
4412,998.452617,938.506168
4413,984.719012,921.9788
4414,959.464465,902.157683
4415,900.43306,849.260478
4416,835.688198,792.190613
4417,747.521119,707.6592
4418,700.794303,663.515199
4419,665.304607,632.022763
4420,649.948945,616.756535
4421,655.407688,623.800519
4422,675.938936,641.501246
4423,690.302836,644.736905
4424,753.588251,627.195688
4425,845.854735,603.413551
4426,908.416521,577.33094
4427,956.122298,536.470598
4428,985.777222,534.71902
4429,998.530854,549.081435
4430,1016.486259,537.090019
4431,1035.567762,590.974565
4432,1045.392095,666.054723
4433,1049.021644,762.200247
4434,1047.350242,879.032696
4435,1017.592979,938.623823
4436,1008.885053,945.461801
4437,998.427613,934.1443
4438,965.046228,904.827208
4439,885.627385,832.787662
4440,811.345171,766.215702
4441,749.595729,709.507462
4442,703.503463,665.801522
4443,668.771911,633.590801
4444,650.674639,617.294214
4445,667.302673,635.293666
4446,705.973781,670.885927
4447,741.262333,693.473977
4448,814.383959,694.017047
4449,911.267203,677.902704
4450,979.297433,646.840469
4451,1040.790502,644.291606
4452,1068.913208,631.007321
4453,1067.355973,628.269285
4454,1094.4613,641.418945
4455,1095.549124,663.764716
4456,1096.124886,731.110754
4457,1096.394347,840.841034
4458,1083.200519,926.183415
4459,1038.898052,960.655357
4460,1020.00765,955.892829
4461,1002.495932,936.430099
4462,962.57585,902.254928
4463,897.601787,844.310521
4464,818.254511,773.116669
4465,733.814399,694.745694
4466,687.771631,653.387345
4467,654.495506,621.828822
4468,647.536371,614.528377
4469,678.018598,646.326192
4470,747.541645,710.809626
4471,826.718246,781.145901
4472,908.643025,789.756511
4473,984.746291,759.149187
4474,1029.209381,717.445545
4475,1072.369546,701.616259
4476,1086.979209,672.839478
4477,1099.262813,648.896879
4478,1116.390813,654.412505
4479,1121.679075,679.162328
4480,1122.218289,759.18249
4481,1109.678361,826.970608
4482,1092.476194,921.761622
4483,1056.225008,973.33015
4484,1045.603381,981.300141
4485,1015.975989,951.212567
4486,969.773038,911.295691
4487,889.003762,837.880573
4488,807.732018,763.472603
4489,731.624965,690.733199
4490,688.747281,650.503255
4491,657.171828,623.446526
4492,649.676094,615.605803
4493,682.525428,649.276919
4494,754.366243,717.167611
4495,835.333594,785.892505
4496,910.671033,792.57389
4497,976.013913,735.754624
4498,1022.1651,692.909866
4499,1066.208911,667.788093
4500,1078.704211,637.179011
4501,1091.61092,638.410871
4502,1109.946384,656.520448
4503,1127.797279,692.764823
4504,1125.991936,757.65331
4505,1112.459143,829.064386
4506,1093.063994,926.041734
4507,1048.120739,967.1095
4508,1036.601411,972.495032
4509,1014.225329,947.597274
4510,967.944627,908.481684
4511,895.03302,842.358861
4512,808.900099,763.287429
4513,750.48603,711.432722
4514,704.532632,667.541832
4515,670.964937,638.007164
4516,663.626785,630.658653
4517,698.687336,666.169112
4518,766.300943,729.142289
4519,844.817663,798.151125
4520,923.861811,806.27389
4521,999.606525,792.465536
4522,1041.146717,733.297144
4523,1084.093076,689.501576
4524,1103.468481,675.869604
4525,1114.675354,686.08076
4526,1131.920065,701.171851
4527,1141.392671,708.356801
4528,1144.088004,756.55306
4529,1133.614513,829.215573
4530,1114.07781,935.254057
4531,1066.428635,983.694697
4532,1057.139087,992.920752
4533,1036.882837,970.784106
4534,986.81469,926.800794
4535,906.417627,853.361571
4536,827.161512,781.99084
4537,732.742198,693.421803
4538,689.1654,653.450829
4539,657.748025,625.179579
4540,651.128106,618.143016
4541,683.98679,651.51047
4542,748.762788,711.545753
4543,821.92018,775.729483
4544,897.230218,773.368796
4545,968.722961,731.238384
4546,1015.439325,678.262616
4547,1057.208225,644.131005
4548,1073.740983,611.81332
4549,1081.18667,606.541899
4550,1102.976907,618.548227
4551,1113.082669,655.472135
4552,1116.52999,735.424565
4553,1098.174954,830.828872
4554,1071.397999,912.893232
4555,1022.813153,942.584991
4556,1000.182441,936.209941
4557,982.79948,914.519572
4558,950.136206,890.96113
4559,889.369106,837.207461
4560,818.13747,774.618159
4561,756.118722,717.29587
4562,706.707491,672.515464
4563,667.229183,634.81702
4564,654.68783,622.360283
4565,666.604078,635.77883
4566,696.422925,663.81435
4567,725.127471,682.166002
4568,800.363968,678.197741
4569,895.07924,666.441685
4570,958.351876,639.002767
4571,1009.559689,624.40751
4572,1031.894973,598.525403
4573,1035.266246,584.802378
4574,1048.434302,577.365498
4575,1043.647275,638.120639
4576,1049.31488,704.706265
4577,1045.551593,800.916093
4578,1034.903176,874.742321
4579,1002.155197,929.592853
4580,990.029408,930.209513
4581,976.519123,911.723452
4582,951.341056,892.816978
4583,892.87288,841.405958
4584,828.631262,784.911282
4585,747.421437,708.265537
4586,700.698801,666.066542
4587,665.21198,633.147922
4588,649.859867,617.75635
4589,655.314153,624.970688
4590,675.840442,643.238115
4591,690.20247,652.670522
4592,753.467566,646.196762
4593,845.72345,647.285618
4594,908.278174,604.62653
4595,955.987427,587.794142
4596,985.62829,586.850202
4597,998.383411,579.536058
4598,1016.329556,558.45742
4599,1035.418406,590.643702
4600,1045.229574,664.516198
4601,1048.866677,756.650624
4602,1047.205867,880.833563
4603,1017.461765,942.804876
4604,1008.761182,948.34739
4605,998.307026,935.534306
4606,964.926766,906.633297
4607,885.516206,834.487791
4608,811.241393,768.763281
4609,751.497016,712.833478
4610,706.257249,670.264673
4611,676.324329,642.463078
4612,666.304436,634.31937
4613,699.87162,669.393938
4614,771.677171,739.949133
4615,848.896216,807.568124
4616,931.311983,814.774865
4617,1010.386202,776.129977
4618,1062.092217,737.280821
4619,1103.282913,703.357053
4620,1124.170596,680.28715
4621,1134.211294,691.795679
4622,1153.645749,736.691011
4623,1158.384165,789.112554
4624,1160.356328,878.477071
4625,1143.423742,930.915428
4626,1124.82114,983.119029
4627,1083.579898,1014.344375
4628,1075.811982,1016.986057
4629,1050.851014,985.605261
4630,996.94828,937.838201
4631,910.55682,859.009459
4632,831.309695,786.85004
4633,749.21794,709.689484
4634,703.088171,670.044682
4635,668.420401,636.062614
4636,660.927816,628.519809
4637,692.080063,660.522617
4638,762.348577,726.450402
4639,841.806641,796.452286
4640,926.786094,812.893561
4641,1004.482898,810.395126
4642,1050.007475,788.287093
4643,1092.645055,756.682106
4644,1109.368611,711.399035
4645,1121.428393,707.585937
4646,1139.948461,697.845573
4647,1144.132303,713.9836
4648,1146.650516,782.66198
4649,1132.974987,868.412671
4650,1114.180471,963.288549
4651,1075.950889,995.498254
4652,1064.225279,1000.52889
4653,1034.104175,968.913244
4654,987.732143,928.708741
4655,905.717688,853.527885
4656,823.333382,779.821397
4657,756.08042,716.313381
4658,712.177203,675.306037
4659,679.896269,646.731962
4660,671.529982,638.123635
4661,705.47274,672.725873
4662,778.530105,741.127159
4663,859.956785,814.439532
4664,940.279234,822.975359
4665,1008.222654,783.849616
4666,1056.106113,737.260597
4667,1099.297102,702.218944
4668,1115.242127,675.157672
4669,1127.783573,681.578473
4670,1148.390794,697.185156
4671,1164.439354,733.120288
4672,1165.863597,820.281224
4673,1150.477584,896.253903
4674,1128.483834,970.567859
4675,1080.311978,1001.929598
4676,1066.991027,1003.919799
4677,1043.809242,978.611284
4678,997.252612,938.305412
4679,922.308962,869.215524
4680,834.360419,789.502183
4681,765.571324,725.820123
4682,718.985328,681.319658
4683,684.982459,650.852099
4684,677.107309,643.966174
4685,712.842336,680.604036
4686,781.206369,744.319802
4687,860.006425,814.22167
4688,942.125565,825.098928
4689,1019.474417,787.303856
4690,1062.083157,718.986679
4691,1104.503455,687.520159
4692,1126.006815,685.456318
4693,1136.988376,712.263417
4694,1155.634416,739.209254
4695,1163.995255,769.184528
4696,1168.682751,833.541972
4697,1157.066106,887.116621
4698,1135.926461,967.209053
4699,1086.28573,1007.285547
4700,1075.884855,1012.730248
4701,1055.131609,989.933395
4702,1004.893257,945.866921
4703,923.242733,871.410218
4704,842.866655,799.26249
4705,760.520404,721.967696
4706,715.778735,681.097146
4707,683.560026,651.407569
4708,675.951272,643.43738
4709,710.051943,678.291504
4710,776.209784,739.333154
4711,849.888912,805.426542
4712,930.861272,816.583072
4713,1005.30789,788.921812
4714,1053.991889,730.970582
4715,1094.792095,673.953167
4716,1115.243289,660.358763
4717,1122.274086,660.606942
4718,1146.644743,690.312413
4719,1154.703286,737.290375
4720,1161.818996,808.344745
4721,1141.358944,862.492859
4722,1111.630318,947.185955
4723,1059.378201,981.430484
4724,1034.701082,970.001065
4725,1016.402946,947.557425
4726,983.426254,923.131604
4727,920.351018,868.969379
4728,847.057073,803.527113
4729,754.257981,715.367726
4730,704.92478,671.92325
4731,665.500149,633.014119
4732,653.025034,620.593091
4733,664.858087,633.600171
4734,694.58437,661.610331
4735,723.253967,683.950099
4736,798.11117,694.450905
4737,892.628575,682.142577
4738,955.769407,670.258167
4739,1007.042109,655.459639
4740,1029.114914,643.681399
4741,1032.513979,629.760161
4742,1045.509184,654.953462
4743,1040.859292,674.356757
4744,1046.281167,738.18255
4745,1042.658886,810.451859
4746,1032.208188,890.510195
4747,999.705864,928.567346
4748,987.717155,929.921268
4749,974.268173,910.48221
4750,949.111101,891.047169
4751,890.797537,839.484279
4752,826.694064,783.355645
4753,742.669901,704.682827
4754,696.14652,664.184528
4755,660.796769,629.279615
4756,645.613799,614.127522
4757,650.85564,621.02157
4758,671.145561,638.953008
4759,685.418345,645.266249
4760,747.714885,639.345422
4761,839.465501,635.54406
4762,901.683657,586.734716
4763,949.558608,587.283733
4764,978.529212,605.11329
4765,991.355301,634.904256
4766,1008.860058,633.722492
4767,1028.29909,678.821214
4768,1037.482771,754.097451
4769,1041.479942,829.292578
4770,1040.324023,898.300612
4771,1011.207217,935.144607
4772,1002.856678,941.202823
4773,992.559065,929.859497
4774,959.232415,901.663384
4775,880.216668,829.545628
4776,806.294619,763.136269
4777,746.579343,708.103266
4778,701.545798,668.798719
4779,671.75474,639.703615
4780,661.909904,629.490888
4781,695.257215,663.522222
4782,766.818134,730.621311
4783,843.944814,800.230428
4784,925.35816,810.970767
4785,1003.909445,777.942802
4786,1055.267122,730.470242
4787,1096.629309,704.909405
4788,1116.823298,690.882056
4789,1126.937445,678.864583
4790,1145.91508,697.436072
4791,1151.015922,723.191851
4792,1152.338657,784.832522
4793,1135.77873,867.802054
4794,1117.698673,958.521932
4795,1077.106659,1000.521394
4796,1069.701026,1004.466085
4797,1044.902075,978.810733
4798,991.054826,931.453936
4799,905.071983,852.859542
4800,826.189957,781.648197
4801,734.597831,694.563358
4802,689.081153,656.389597
4803,654.835138,622.888703
4804,647.862991,615.613118
4805,678.361561,646.950812
4806,747.90279,712.430661
4807,827.086255,782.452981
4808,909.085538,793.397756
4809,985.227672,748.554228
4810,1029.716651,689.275443
4811,1072.864071,660.633336
4812,1087.525292,624.902301
4813,1099.803437,634.38915
4814,1116.965389,647.743528
4815,1122.226715,699.028778
4816,1122.814197,770.740555
4817,1110.246571,835.274814
4818,1093.005567,932.941272
4819,1056.706127,980.721535
4820,1046.057574,982.705673
4821,1016.41814,951.155786
4822,970.211065,911.745517
4823,889.411418,838.314562
4824,808.112539,764.178973
4825,750.797245,710.270476
4826,707.115576,669.973839
4827,674.987049,641.777544
4828,666.80883,633.318802
4829,700.515372,668.006126
4830,773.309923,736.691051
4831,854.637373,810.292879
4832,933.882897,809.839269
4833,1001.264515,764.268409
4834,1048.773747,702.730369
4835,1092.148974,665.962944
4836,1107.348746,646.628682
4837,1119.9691,656.726454
4838,1140.085548,679.515315
4839,1156.523471,735.766347
4840,1157.250018,815.872658
4841,1142.264361,887.951738
4842,1120.831993,963.286925
4843,1073.35762,996.157978
4844,1060.425879,995.799599
4845,1037.418152,971.091979
4846,990.921132,931.807369
4847,916.416469,864.552594
4848,828.86016,784.734968
4849,766.069737,727.12983
4850,719.46284,682.821074
4851,685.445593,652.224471
4852,677.552701,644.694422
4853,713.310012,681.171659
4854,781.698839,745.460797
4855,860.508256,817.886129
4856,942.728993,847.57504
4857,1020.130845,828.929611
4858,1062.77489,743.1621
4859,1105.177807,698.622037
4860,1126.751474,680.35426
4861,1137.72559,695.463251
4862,1156.417929,710.557806
4863,1164.742037,753.123149
4864,1169.495353,851.312182
4865,1157.840938,940.514444
4866,1136.648333,995.270522
4867,1086.941802,1012.142282
4868,1076.504209,1011.110178
4869,1055.734542,988.549238
4870,1005.490566,945.569939
4871,923.798628,871.116605
4872,843.385547,799.891494
4873,748.957227,713.324694
4874,704.700456,672.150236
4875,672.815317,640.584461
4876,665.618184,633.09925
4877,699.201855,667.202326
4878,764.784479,728.681853
4879,838.246425,794.934563
4880,916.861742,803.739423
4881,990.078757,785.245964
4882,1037.943693,745.817029
4883,1079.147135,707.797873
4884,1097.96721,674.315669
4885,1105.170712,677.053596
4886,1128.467223,707.16869
4887,1137.377957,741.16924
4888,1142.966635,803.448541
4889,1123.382833,865.448594
4890,1094.882893,940.880517
4891,1044.157343,965.616513
4892,1020.332078,956.713459
4893,1002.4149,933.645896
4894,969.568675,910.950818
4895,907.454242,855.65326
4896,835.018769,791.62283
4897,757.049092,717.953984
4898,707.598847,672.102603
4899,668.093699,635.946346
4900,655.519228,623.53881
4901,667.477074,636.893092
4902,697.342202,665.18898
4903,726.064223,689.392836
4904,801.490367,709.407572
4905,896.304573,731.080719
4906,959.64311,716.695354
4907,1010.818479,706.426141
4908,1033.285003,699.954837
4909,1036.64238,698.029552
4910,1049.896861,688.033902
4911,1045.041267,706.241558
4912,1050.831737,756.8571
4913,1046.997947,817.972681
4914,1036.250669,884.520679
4915,1003.379864,934.588735
4916,991.185535,932.170228
4917,977.644598,914.417781
4918,952.456034,895.00434
4919,893.910552,842.610861
4920,829.599861,785.889056
4921,745.09551,708.309573
4922,698.470412,666.734486
4923,663.050688,631.762491
4924,647.781372,616.620002
4925,653.131664,623.703581
4926,673.542249,642.198628
4927,687.86059,649.428344
4928,750.651568,639.980971
4929,842.660118,620.353934
4930,905.050089,576.639904
4931,952.840453,561.476114
4932,982.153217,556.980515
4933,994.943077,567.322874
4934,1012.673159,573.403016
4935,1031.933426,614.875685
4936,1041.437433,715.8632
4937,1045.250793,808.752715
4938,1043.837132,903.914249
4939,1014.400098,943.192585
4940,1005.870866,945.640017
4941,995.493339,932.70429
4942,962.139321,903.791297
4943,882.922027,832.083742
4944,808.819895,766.30384
4945,739.634791,701.367698
4946,694.892464,660.699174
4947,665.30174,633.40679
4948,655.704112,623.32635
4949,688.740926,657.116193
4950,759.956385,723.595731
4951,836.952631,793.619393
4952,916.950396,803.026243
4953,994.763213,791.874245
4954,1045.628981,747.908511
4955,1087.233342,712.426313
4956,1106.447721,701.81093
4957,1116.665591,680.986241
4958,1134.998121,681.710978
4959,1140.610768,710.55001
4960,1141.016406,785.678989
4961,1124.982732,876.108004
4962,1107.640593,957.949209
4963,1067.965397,992.016646
4964,1061.071366,996.38318
4965,1036.501209,969.946278
4966,982.732314,923.752487
4967,897.326505,845.72253
4968,818.960056,775.33844
4969,756.062809,717.369239
4970,709.646003,673.586237
4971,674.780775,642.599134
4972,667.044529,634.717584
4973,698.502816,666.945967
4974,769.111832,732.439674
4975,848.698458,805.84883
4976,935.073172,823.061887
4977,1013.497844,787.51517
4978,1059.507269,750.654513
4979,1101.906152,704.705285
4980,1119.595256,675.066109
4981,1131.552804,669.997965
4982,1150.708717,677.530379
4983,1154.388101,700.65421
4984,1157.810247,785.693689
4985,1143.616018,865.547227
4986,1124.094177,959.052988
4987,1084.960937,1007.129709
4988,1072.731068,1005.728206
4989,1042.384455,975.821926
4990,995.935193,937.179996
4991,913.351987,861.139024
4992,830.459504,786.024487
4993,752.757668,711.929594
4994,708.99379,671.477658
4995,676.808709,642.937668
4996,668.560704,633.737348
4997,702.354899,667.264816
4998,775.246972,735.044577
4999,856.611243,808.151625
5000,936.256381,812.698567
5001,1003.846466,770.511422
5002,1051.494562,710.204159
5003,1094.801424,670.759131
5004,1110.277736,659.309145
5005,1122.86881,676.133739
5006,1143.167369,677.322574
5007,1159.460811,710.851033
5008,1160.446252,795.365001
5009,1145.312035,872.492964
5010,1123.671355,961.217796
5011,1075.938168,993.308838
5012,1062.862003,994.12699
5013,1039.789688,971.125534
5014,993.270549,933.401644
5015,918.602991,865.662067
5016,830.901137,786.240904
5017,744.505076,702.556645
5018,698.802488,658.886675
5019,665.407329,630.03117
5020,658.282084,622.015069
5021,693.075222,656.782914
5022,760.391302,718.991847
5023,838.795688,790.354796
5024,916.620675,793.191555
5025,991.729387,746.502419
5026,1032.845926,688.909021
5027,1076.000856,641.505619
5028,1094.532578,612.079816
5029,1105.828781,625.46238
5030,1122.517899,647.416053
5031,1132.431295,684.345281
5032,1134.336782,753.458896
5033,1124.316525,835.427645
5034,1105.415349,936.928829
5035,1058.555778,976.049365
5036,1049.706844,978.349048
5037,1029.647641,958.35237
5038,979.646976,916.682516
5039,899.746881,843.951991
5040,820.934803,774.639949
5041,740.683575,702.791224
5042,696.773757,662.729023
5043,665.127293,631.337175
5044,658.224681,623.322391
5045,691.43843,656.393479
5046,756.609477,716.217436
5047,829.916025,781.351205
5048,906.844837,787.554965
5049,979.18205,735.912855
5050,1026.460931,671.972976
5051,1067.952896,645.010241
5052,1085.605877,627.708521
5053,1092.932953,612.47742
5054,1115.460894,630.485652
5055,1124.981386,682.240352
5056,1129.477445,744.011529
5057,1110.520616,832.633649
5058,1082.899822,910.889967
5059,1033.266557,954.392213
5060,1010.050809,940.983709
5061,992.406212,919.86883
5062,959.653337,898.879236
5063,898.226375,844.425122
5064,826.405156,780.785102
5065,761.601262,721.795292
5066,711.960123,678.466519
5067,672.323656,639.548585
5068,659.587139,626.278042
5069,671.748516,639.242816
5070,701.840095,667.129306
5071,730.647616,689.912423
5072,807.001676,699.374917
5073,902.29995,691.958279
5074,965.960934,649.983977
5075,1016.977558,645.549506
5076,1040.086218,654.315019
5077,1043.375605,644.416876
5078,1057.052954,675.73319
5079,1051.861871,733.839867
5080,1058.2535,781.52407
5081,1054.074749,845.838962
5082,1042.843765,913.654148
5083,1009.371983,931.266935
5084,996.842298,933.760669
5085,983.151386,916.383796
5086,957.91146,899.202631
5087,898.987732,847.066531
5088,834.339078,789.901425
5089,791.467949,756.791118
5090,741.655068,709.7354
5091,708.577749,677.099465
5092,693.346103,661.499106
5093,701.261305,670.243556
5094,732.547591,699.141479
5095,754.800733,710.544128
5096,814.531818,706.521494
5097,904.232299,707.366805
5098,969.766284,694.418731
5099,1010.097162,657.906138
5100,1046.950333,653.810809
5101,1067.269372,658.073929
5102,1083.288544,661.15221
5103,1104.660855,670.963973
5104,1125.049472,752.616919
5105,1128.278612,837.891097
5106,1114.712845,943.826552
5107,1073.47898,994.222956
5108,1069.898308,1003.993363
5109,1054.291889,990.167876
5110,1012.966307,956.350567
5111,925.720139,874.597699
5112,849.048519,806.061873
5113,784.72751,746.384343
5114,736.81394,702.964337
5115,709.586335,678.290673
5116,700.063101,668.089138
5117,735.624256,703.423151
5118,818.008758,779.495831
5119,903.434358,853.08561
5120,981.063408,845.023179
5121,1057.384553,814.452989
5122,1111.561657,773.619095
5123,1145.889428,729.028519
5124,1172.348874,724.211419
5125,1190.17074,741.090605
5126,1206.612633,741.081294
5127,1214.365327,782.469711
5128,1225.256647,846.646476
5129,1208.397963,932.34026
5130,1178.199174,1017.839454
5131,1126.229013,1043.655515
5132,1123.728061,1053.755591
5133,1093.912066,1025.033128
5134,1032.183116,972.441228
5135,938.736356,887.022234
5136,857.979057,813.698662
5137,781.509053,742.111983
5138,732.784222,700.121047
5139,700.830147,667.981997
5140,693.831448,660.746803
5141,726.859573,693.602251
5142,807.637416,768.289812
5143,895.292352,843.095514
5144,975.251306,832.589554
5145,1050.065576,773.090238
5146,1098.145493,720.957062
5147,1133.974047,686.597698
5148,1156.202521,668.870723
5149,1176.085108,692.070275
5150,1191.553221,698.856035
5151,1198.765142,738.563114
5152,1210.067595,828.745937
5153,1196.439077,911.336548
5154,1166.280232,1004.741755
5155,1117.333752,1036.031305
5156,1111.139003,1039.991064
5157,1076.239836,1007.961254
5158,1021.910435,963.209347
5159,932.821511,880.43136
5160,849.060161,804.285914
5161,776.384999,735.905877
5162,730.343741,696.57398
5163,701.107899,667.54118
5164,693.688176,659.223869
5165,728.860967,694.077573
5166,811.767359,771.512203
5167,901.100609,846.729243
5168,973.986961,842.704001
5169,1037.900539,780.186699
5170,1087.382495,727.165395
5171,1124.139214,719.253255
5172,1143.99369,687.85087
5173,1164.583072,694.43095
5174,1180.970376,705.264336
5175,1200.824516,731.45575
5176,1209.517164,808.698848
5177,1195.264556,898.490986
5178,1163.23242,999.866322
5179,1106.143547,1021.003715
5180,1099.191814,1028.689498
5181,1071.45784,1002.357225
5182,1017.082745,957.245969
5183,935.860797,883.466563
5184,847.49424,803.787178
5185,773.885488,732.030981
5186,725.678545,688.018769
5187,695.087577,660.090511
5188,688.556849,652.677502
5189,724.989195,688.947231
5190,802.677912,761.790512
5191,889.122174,836.86188
5192,961.412631,826.272862
5193,1033.282939,790.907637
5194,1076.696232,749.39563
5195,1113.084341,698.09107
5196,1136.844026,701.333707
5197,1156.07461,739.298873
5198,1169.380493,732.242248
5199,1182.552866,774.405566
5200,1192.90488,849.402571
5201,1183.278228,921.314452
5202,1153.298951,990.55812
5203,1096.296003,1008.279446
5204,1093.082,1020.062449
5205,1068.17154,996.444455
5206,1010.376765,947.853293
5207,923.579063,868.445671
5208,843.485664,796.987159
5209,766.807747,728.403592
5210,720.550494,686.749074
5211,691.753274,658.00828
5212,685.54146,651.058458
5213,720.274165,685.823474
5214,795.616134,755.589685
5215,876.883807,826.376038
5216,947.562398,824.513747
5217,1016.307893,796.151155
5218,1065.648684,774.087589
5219,1100.552983,711.615601
5220,1122.974319,698.77723
5221,1138.189175,724.431393
5222,1157.033842,718.036476
5223,1170.035902,757.846218
5224,1182.493014,828.577145
5225,1164.16788,901.47007
5226,1126.038152,963.608269
5227,1066.863015,982.127044
5228,1049.852065,978.3661
5229,1027.489154,953.532988
5230,986.72585,925.553768
5231,918.406355,864.759701
5232,845.463555,800.981528
5233,790.160186,751.90593
5234,738.101776,705.080734
5235,701.323535,668.808394
5236,689.18697,656.259249
5237,703.049147,670.916294
5238,743.199926,708.955956
5239,779.662569,735.729911
5240,849.501419,732.598498
5241,940.708616,737.971409
5242,1006.225942,698.996844
5243,1050.373308,666.877016
5244,1078.45834,648.468654
5245,1089.732628,669.973293
5246,1099.988616,669.021167
5247,1098.213612,692.695124
5248,1113.144333,762.623986
5249,1109.757351,852.668815
5250,1088.336511,941.556082
5251,1045.569233,973.69169
5252,1039.402022,974.140456
5253,1021.110722,953.052165
5254,987.953494,929.647604
5255,921.991556,870.434858
5256,855.916487,812.440589
5257,782.897058,746.276
5258,733.435127,701.432527
5259,700.602377,669.267657
5260,685.672725,654.251476
5261,693.202687,662.669064
5262,724.043049,691.540327
5263,746.101923,703.20656
5264,804.080529,678.189127
5265,892.855141,647.781461
5266,957.78678,618.782299
5267,998.423542,568.546682
5268,1034.089054,562.872658
5269,1054.538082,588.139896
5270,1069.773327,581.573406
5271,1091.781232,636.102942
5272,1111.055478,722.23042
5273,1114.91645,850.212076
5274,1102.26986,956.838955
5275,1062.178057,988.621776
5276,1059.231222,992.732464
5277,1043.908071,979.246154
5278,1002.690012,946.460336
5279,916.155399,866.017142
5280,840.121917,797.291271
5281,774.030506,736.142964
5282,726.554944,691.296862
5283,699.632577,668.218421
5284,690.486248,658.421355
5285,725.5666,693.257715
5286,807.394563,769.455448
5287,892.577703,845.860424
5288,968.019551,860.969633
5289,1043.185154,844.177085
5290,1096.610493,787.544535
5291,1131.320025,744.733835
5292,1156.297201,731.400136
5293,1174.2813,759.049519
5294,1189.744804,756.904868
5295,1198.290759,785.551289
5296,1207.791275,870.193825
5297,1191.721156,948.143601
5298,1162.669558,1017.346459
5299,1112.12476,1029.788148
5300,1110.414876,1041.774762
5301,1080.952417,1012.695357
5302,1019.357662,960.814822
5303,926.798968,875.819155
5304,846.838103,803.878084
5305,781.94092,743.304992
5306,733.198405,699.812607
5307,701.232007,669.780178
5308,694.218091,661.978796
5309,727.265627,694.798925
5310,808.065939,770.314319
5311,895.730664,845.625229
5312,975.777921,848.342826
5313,1050.638844,817.621884
5314,1098.749111,768.544773
5315,1134.562252,727.229058
5316,1156.85057,726.677267
5317,1176.726607,717.388707
5318,1192.234221,710.99204
5319,1199.414116,740.727752
5320,1210.772719,801.319678
5321,1197.112365,890.090245
5322,1166.907204,997.357959
5323,1117.903179,1037.896735
5324,1111.676492,1042.839797
5325,1076.763051,1008.21734
5326,1022.428233,964.608341
5327,933.303455,882.631035
5328,849.509951,806.855895
5329,747.908378,707.509151
5330,703.033148,665.437162
5331,674.609883,640.725726
5332,668.193525,634.299221
5333,702.086363,667.533773
5334,783.511184,744.822966
5335,872.198982,822.2211
5336,939.262756,807.640704
5337,1000.100151,741.753415
5338,1047.580826,693.485272
5339,1085.353836,669.657525
5340,1101.262342,644.416351
5341,1122.283607,640.918153
5342,1136.066331,653.490659
5343,1158.032219,712.233439
5344,1163.022391,790.892818
5345,1150.86903,895.303659
5346,1121.890845,974.47419
5347,1068.59645,990.780923
5348,1063.750628,993.807484
5349,1036.957806,967.922876
5350,982.939953,923.444186
5351,904.082135,851.912908
5352,817.835775,773.421551
5353,765.381037,724.172769
5354,717.522325,682.204771
5355,687.174031,652.486648
5356,680.942954,645.310141
5357,716.993046,681.256857
5358,794.239297,754.005764
5359,880.490797,828.806155
5360,951.042359,812.44243
5361,1021.993975,767.551431
5362,1064.809592,707.431615
5363,1101.501214,676.361468
5364,1124.082447,648.811125
5365,1143.442011,659.141536
5366,1155.970046,662.934587
5367,1169.773085,711.421792
5368,1179.019367,794.030118
5369,1170.019648,884.979338
5370,1140.952423,971.450067
5371,1085.082684,996.360691
5372,1082.497604,1009.764111
5373,1057.868217,986.004759
5374,1000.18013,937.664988
5375,914.088469,860.284846
5376,834.628259,789.196386
